imdb_id,cover_url,plot_outline,plot
tt0006798,"https://m.media-amazon.com/images/M/MV5BMGZhYzMyOGItOGM3ZC00NjZhLThjOGYtMDI5NTJkNjQwMDYyXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX101_CR0,0,101,150_.jpg","Janet Hall begins a romance with Dale Overton, a small town minister, after the death of Henry Dalton, with whom she had an illegitimate child. At first, because of her past, she refuses to marry him, but then, after listening to his sermons about forgiveness, she consents, although she makes sure that he knows nothing of her history. Finally, however, he does find out about her relationship with Henry, and just as Janet feared he might, he renounces his wife. Defending Janet, Dale's friend, Stuart Doane, accuses the minister of spreading the word about tolerance without actually believing it himself. Dale realizes his hypocrisy, and then, after forgiving Janet, sees through her recovery from a breakdown brought on by the sudden disclosure of her past and by the subsequent strain on her marriage.","[""Janet Hall begins a romance with Dale Overton, a small town minister, after the death of Henry Dalton, with whom she had an illegitimate child. At first, because of her past, she refuses to marry him, but then, after listening to his sermons about forgiveness, she consents, although she makes sure that he knows nothing of her history. Finally, however, he does find out about her relationship with Henry, and just as Janet feared he might, he renounces his wife. Defending Janet, Dale's friend, Stuart Doane, accuses the minister of spreading the word about tolerance without actually believing it himself. Dale realizes his hypocrisy, and then, after forgiving Janet, sees through her recovery from a breakdown brought on by the sudden disclosure of her past and by the subsequent strain on her marriage.::Pamela Short""]"
tt0006809,https://m.media-amazon.com/images/M/MV5BMjNhZGU1NDYtYjZmYy00MmJmLWFmYzAtMzFiMDRhNjBhN2Q0XkEyXkFqcGdeQXVyMzE0MjY5ODA@._V1_SY150_SX101_.jpg,"A young man can only get the woman he loves if he becomes famous and manages to get his picture in the newspapers. He determines to let nothing stand in the way of his doing exactly that, and in the process winds up getting involved with a gang of criminals and a locomotive chase.","['A young man can only get the woman he loves if he becomes famous and manages to get his picture in the newspapers. He determines to let nothing stand in the way of his doing exactly that, and in the process winds up getting involved with a gang of criminals and a locomotive chase.::frankfob2@yahoo.com']"
tt0006820,"https://m.media-amazon.com/images/M/MV5BMDExZjczNDItMmJmNi00NzQ3LWJiZTAtNWVlN2NmZDkxY2Q5XkEyXkFqcGdeQXVyMjQ0ODE4OTU@._V1_SY150_CR7,0,101,150_.jpg","Part of the artificial-creature series encompassing Der Golem (1914 and 1920), Alraune (1918, 1928, 1930) and Metropolis (1926), 'Homunculus' was the most popular serial in Germany during World War I even influencing the dress of the fashionableset in Berlin. Foenss, a Danish star, is the perfect creature manufactured in a laboratory by Kuehne. Having discovered his origins, that he has no 'soul' and is incapable of love, he revenges himself on mankind, instigating revolutions and becoming a monstruos but beautiful tyrant, relentlessly pursued by his creator-father who seeks to rectify his mistake.","[""Part of the artificial-creature series encompassing Der Golem (1914 and 1920), Alraune (1918, 1928, 1930) and Metropolis (1926), 'Homunculus' was the most popular serial in Germany during World War I even influencing the dress of the fashionableset in Berlin. Foenss, a Danish star, is the perfect creature manufactured in a laboratory by Kuehne. Having discovered his origins, that he has no 'soul' and is incapable of love, he revenges himself on mankind, instigating revolutions and becoming a monstruos but beautiful tyrant, relentlessly pursued by his creator-father who seeks to rectify his mistake.::BCULT - Rome, Italy""]"
tt0006822,"https://m.media-amazon.com/images/M/MV5BN2FkODBmYTQtMzdjOS00Mzk5LTkyMGYtYTdiYmZkNTYzYTczXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SY150_CR48,0,101,150_.jpg","The pride of his aristocratic Southern family, a young man shatters his family's hopes by marrying a Broadway vamp known as ""The Moth."" The young man's father then plots to rescue his unwitting son from ""The Moth's"" clutches, but at great sacrifice.","['The pride of his aristocratic Southern family, a young man shatters his family\'s hopes by marrying a Broadway vamp known as ""The Moth."" The young man\'s father then plots to rescue his unwitting son from ""The Moth\'s"" clutches, but at great sacrifice.::Jim Beaver <jumblejim@prodigy.net>']"
tt0006825,"https://m.media-amazon.com/images/M/MV5BOTVhYzc1MTAtM2UwOS00MWExLTg1YWMtODFkOWRmMGQwNTM4XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SY150_CR43,0,101,150_.jpg","Makino works for Kayosho, a Japanese curio dealer in America. To reward Makino's dedication, Kayosho sends for Toki-ye, a picture bride. Upon arrival, she is married to Makino in a civil ceremony. However, Kayosho intends to keep Toki-ye for himself. This angers Goto, another employee. Kayosho was betrothed to Goto's niece, Hana. One day Kayosho is found dead in a pool.","[""Makino works for Kayosho, a Japanese curio dealer in America. To reward Makino's dedication, Kayosho sends for Toki-ye, a picture bride. Upon arrival, she is married to Makino in a civil ceremony. However, Kayosho intends to keep Toki-ye for himself. This angers Goto, another employee. Kayosho was betrothed to Goto's niece, Hana. One day Kayosho is found dead in a pool.::Yongary""]"
tt0006826,"https://m.media-amazon.com/images/M/MV5BOTMzOThlODEtMmU1NC00ZWE0LWEyMDYtNjA3NTczZDkxNjhlXkEyXkFqcGdeQXVyMzE0MjY5ODA@._V1_SY150_CR2,0,101,150_.jpg","A little orphan girl believes that her life is falling apart. It seems that everything that could possibly go wrong does go wrong. However, certain things happen that begin to make her suspect that maybe she has been cursed by a doll, or is it really a doll?","['A little orphan girl believes that her life is falling apart. It seems that everything that could possibly go wrong does go wrong. However, certain things happen that begin to make her suspect that maybe she has been cursed by a doll, or is it really a doll?::frankfob2@yahoo.com']"
tt0006860,"https://m.media-amazon.com/images/M/MV5BMDZkYjFmY2EtMjBlNy00MTk1LWJjZTItMTk1Mjc0OTdhZGM3XkEyXkFqcGdeQXVyMjIyNjE2NA@@._V1_SY150_CR45,0,101,150_.jpg","Nora O'Brien leaves Ireland to visit her brother in America. On the trip she suffers a concussion, and soon is mistaken for another Irish girl named Nora who is on her way to visit her aunt in the US, Mrs. Watson, who has not seen her niece in many years. Nora, still somewhat dazed from her injury, is taken to the Watsons' home, and when Mrs. Watson's son Jack returns from college, he falls in love with her but cannot express it to her because he believes she is his cousin. Complications ensue.","[""Nora O'Brien leaves Ireland to visit her brother in America. On the trip she suffers a concussion, and soon is mistaken for another Irish girl named Nora who is on her way to visit her aunt in the US, Mrs. Watson, who has not seen her niece in many years. Nora, still somewhat dazed from her injury, is taken to the Watsons' home, and when Mrs. Watson's son Jack returns from college, he falls in love with her but cannot express it to her because he believes she is his cousin. Complications ensue.::frankfob2@yahoo.com""]"
tt0006862,"https://m.media-amazon.com/images/M/MV5BYzFlNDg3ZTEtMDcxZC00MjQ2LWIzNTItOTM1MzEwZGJjYzNjXkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_SY150_CR4,0,101,150_.jpg","Florence Brent is the daughter of Bennington Brent, who runs a successful laundry business. Florence's childhood friend, John Oglesby, is a Congressman. When Florence visits her friend, Eleanor Williamson, in Washington D.C., she meets Eleanor's fiancé, who is a Count. The Duke of Buritz, a countryman of the Count, tries to corrupt Oglesby for political reasons. Meanwhile, the Count breaks his engagement to Eleanor, having become enamored of Florence. Oglesby eventually exposes the duplicity of the Count and Duke.","[""Florence Brent is the daughter of Bennington Brent, who runs a successful laundry business. Florence's childhood friend, John Oglesby, is a Congressman. When Florence visits her friend, Eleanor Williamson, in Washington D.C., she meets Eleanor's fiancé, who is a Count. The Duke of Buritz, a countryman of the Count, tries to corrupt Oglesby for political reasons. Meanwhile, the Count breaks his engagement to Eleanor, having become enamored of Florence. Oglesby eventually exposes the duplicity of the Count and Duke.::scsu1975""]"
tt0006864,"https://m.media-amazon.com/images/M/MV5BZTc0YjA1ZjctOTFlZi00NWRiLWE2MTAtZDE1MWY1YTgzOTJjXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SY150_CR1,0,101,150_.jpg","Intolerance and its terrible effects are examined in four historical eras. In ancient Babylon, a mountain girl is caught up in the religious rivalry that leads to the city's downfall. In Judea, the hypocritical Pharisees condemn Jesus Christ. In 1572 Paris, unaware of the impending St. Bartholomew's Day Massacre, two young Huguenots prepare for marriage. Finally, in modern America, social reformers destroy the lives of a young woman and her beloved.","['The story of a poor young woman, separated by prejudice from her husband and baby, is interwoven with tales of intolerance from throughout history.::Shannon Patrick Sullivan <shannon@mun.ca>', ""Intolerance and its terrible effects are examined in four historical eras. In ancient Babylon, a mountain girl is caught up in the religious rivalry that leads to the city's downfall. In Judea, the hypocritical Pharisees condemn Jesus Christ. In 1572 Paris, unaware of the impending St. Bartholomew's Day Massacre, two young Huguenots prepare for marriage. Finally, in modern America, social reformers destroy the lives of a young woman and her beloved.::Erik Gregersen <erik@astro.as.utexas.edu>"", ""Four parallel stories of intolerance through the ages - most specifically ancient Babylon, the era of Christ's uprising, the French Renaissance during the reign of Charles IX and his mother Catherine de Medici, and present day - are presented. That intolerance is solely because of social groupings as opposed to the people as individuals. Each story tells of the group in power who use that power to quash a popular uprising - usually with violence - and the affect that it has on a young couple who just want to live largely in peace. The movie moves from story to story, cutting from one to another during moments similar to the two stories. But overriding the entire proceeding is the Eternal Mother, who is seen rocking the cradle of the human race.::Huggo"", ""Four tales from director D.W. Griffith show how intolerance and hatred have affected mankind through the ages. In the first tale a young girl, the Dear One and her father are forced to move to the city after he loses his job at a local mill. The dear One faces a hard life after her husband is falsely convicted.In the second tale, the Pharisees ignore Jesus Christ's message of love and protection and refuse to help him. In the third tale, a young Huguenot couple, Brown Eye and Prosper Latour, prepare for their wedding in 1572 Paris unaware of the plans to eliminate the Protestant sect. Finally, the last story looks at a young mountain girl of ancient Babylon in 539 B.C. who falls in love.::garykmcd""]"
tt0006881,"https://m.media-amazon.com/images/M/MV5BYWM4M2ExYmItM2Q1YS00M2JlLThjMGUtZDU3MDkxNmIwNTA1XkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_SY150_CR49,0,101,150_.jpg","After his wife dies in childbirth, mountaineer Jim Grimsby names his newborn daughter Bill, and raises her as a boy. Remaining a boy in name only, however, Bill soon wants to style her hair and wear the latest fashions. She soon develops a crush on the new sheriff, Waldo Whittier. Appalled at the prospect of his ""son"" marrying Waldo, Jim decides to test the sheriff's grit, and so, believing that Waldo will be too frightened to come after him, he robs a casino. The sheriff does pursue, however, and, further impressing Jim, Bill pulls a rifle on Waldo to protect her father. Now certain of the sheriff's manliness, and convinced that his daughter has not forgotten how to act like a man, Jim returns the casino's money and agrees to let Bill and Waldo continue their courtship.","['After his wife dies in childbirth, mountaineer Jim Grimsby names his newborn daughter Bill, and raises her as a boy. Remaining a boy in name only, however, Bill soon wants to style her hair and wear the latest fashions. She soon develops a crush on the new sheriff, Waldo Whittier. Appalled at the prospect of his ""son"" marrying Waldo, Jim decides to test the sheriff\'s grit, and so, believing that Waldo will be too frightened to come after him, he robs a casino. The sheriff does pursue, however, and, further impressing Jim, Bill pulls a rifle on Waldo to protect her father. Now certain of the sheriff\'s manliness, and convinced that his daughter has not forgotten how to act like a man, Jim returns the casino\'s money and agrees to let Bill and Waldo continue their courtship.::Pamela Short']"
tt0006884,"https://m.media-amazon.com/images/M/MV5BOWM0OGViNjktYWNhOS00ODlhLWEzNzMtZTU1NGU4YjkyZTgwXkEyXkFqcGdeQXVyMjA5MDc0OA@@._V1_SY150_CR43,0,101,150_.jpg","Young Joy ( Baby Marie Osborne ), the sole survivor of a shipwreck that killed her parents, is rescued by fishermen and then placed in an orphanage. Although reputable on the surface, the home really functions as a front for some crooks who want to keep Joy there because she carries with her all of her mother's jewelry. Joy manages to escape, but without the jewels, and then stows away on a train heading out West. After arriving, she meets Hal Lewis ( Henry King ), who has been made an outcast by his upper crust Eastern family. Hal soon adopts the little girl and, becoming stronger and more serious through the responsibilities of parenthood, he returns home with Joy. Then, after receiving his father's forgiveness, Hal breaks up the orphanage gang and retrieves Joy's jewels.","[""Young Joy ( Baby Marie Osborne ), the sole survivor of a shipwreck that killed her parents, is rescued by fishermen and then placed in an orphanage. Although reputable on the surface, the home really functions as a front for some crooks who want to keep Joy there because she carries with her all of her mother's jewelry. Joy manages to escape, but without the jewels, and then stows away on a train heading out West. After arriving, she meets Hal Lewis ( Henry King ), who has been made an outcast by his upper crust Eastern family. Hal soon adopts the little girl and, becoming stronger and more serious through the responsibilities of parenthood, he returns home with Joy. Then, after receiving his father's forgiveness, Hal breaks up the orphanage gang and retrieves Joy's jewels.::Pamela Short""]"
tt0006886,"https://m.media-amazon.com/images/M/MV5BZmY1OWM4ZmItODBjZC00ZmQwLWJkOWEtNDZiNTA4NTE1ODllXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SY150_CR7,0,101,150_.jpg","The fraudulent banker receives a Favraux with Judex , signed request to replace his victims the damage , otherwise he would not survive the day . Favraux ignored the message and is then poisoned promptly on the evening held engagement party for his daughter. This is a message from Judex and donates after she learned of her father's secretary Vallières that the banker was a criminal , the whole legacy of welfare. It later turns out that Favraux is not really dead , Judex has him rather dazed and kidnapped to make him pay in the cellars of Château rouge in life-long imprisonment for his crimes . When the criminals pair Diana Monti and Robert Morales learn this, they try to get Favraux in their hands to reclaim the worn out by his daughter assets. The following are involved kidnapping and blackmail , in the course of Judex multiple Jacqueline Favraux must save , where he falls in love and comes with its mission as an avenger in conflict.","['A twelve part serial following the adventures of the masked vigilante Judex as he fights against criminals led by the corrupt banker Favrauxom.', ""The fraudulent banker receives a Favraux with Judex , signed request to replace his victims the damage , otherwise he would not survive the day . Favraux ignored the message and is then poisoned promptly on the evening held engagement party for his daughter. This is a message from Judex and donates after she learned of her father's secretary Vallières that the banker was a criminal , the whole legacy of welfare. It later turns out that Favraux is not really dead , Judex has him rather dazed and kidnapped to make him pay in the cellars of Château rouge in life-long imprisonment for his crimes . When the criminals pair Diana Monti and Robert Morales learn this, they try to get Favraux in their hands to reclaim the worn out by his daughter assets. The following are involved kidnapping and blackmail , in the course of Judex multiple Jacqueline Favraux must save , where he falls in love and comes with its mission as an avenger in conflict.::NTKH""]"
tt0006895,"https://m.media-amazon.com/images/M/MV5BMTg1MTAxNTE5M15BMl5BanBnXkFtZTgwMjg5NzgwMzE@._V1_SY150_CR2,0,101,150_.jpg","Lear is an old man blind to his weaknesses. He decides to divide his kingdom among his three daughters according to who recites the best declaration of love. Goneril and Regan pretend to love him but treat him cruelly. Cordelia is loyal but, confusing honesty with insolence, he disowns her.","['Lear is an old man blind to his weaknesses. He decides to divide his kingdom among his three daughters according to who recites the best declaration of love. Goneril and Regan pretend to love him but treat him cruelly. Cordelia is loyal but, confusing honesty with insolence, he disowns her.::Anonymous']"
tt0006914,"https://m.media-amazon.com/images/M/MV5BZWYwZWJmZDMtMmRjMC00MGFjLWI2MTUtNGFkMGQ3M2ZjODE4XkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_SY150_CR1,0,101,150_.jpg","Young Hindu woman Radha, becomes best friends with Captain Raymond Townsend during his service in India, but he soon goes back to England to tend to the estate of an uncle who has just died. Then, Ramlan, the sword maker who raised Radha, is arrested for taking part in an anti-British uprising, and before he goes to jail, he decides to tell Radha the story of her birth, her real father, Captain Brooke, died of a drug overdose, and her destitute mother then entrusted her to Ramlan. After learning about her background, Radha goes to England to claim her rightful inheritance from the estate of her late grandfather, who is also Raymond's uncle. Raymond is delighted to discover that his Hindu friend is really a white woman, and after dividing the estate with Radha, he brings the fortune back together by marrying her.","[""Young Hindu woman Radha, becomes best friends with Captain Raymond Townsend during his service in India, but he soon goes back to England to tend to the estate of an uncle who has just died. Then, Ramlan, the sword maker who raised Radha, is arrested for taking part in an anti-British uprising, and before he goes to jail, he decides to tell Radha the story of her birth, her real father, Captain Brooke, died of a drug overdose, and her destitute mother then entrusted her to Ramlan. After learning about her background, Radha goes to England to claim her rightful inheritance from the estate of her late grandfather, who is also Raymond's uncle. Raymond is delighted to discover that his Hindu friend is really a white woman, and after dividing the estate with Radha, he brings the fortune back together by marrying her.::Pamela Short"", 'A little English girl, abandoned in India and raised by an Indian swordmaker, learns of her true origin and returns to England to seek out her birthright.::Jim Beaver <jumblejim@prodigy.net>']"
tt0006932,"https://m.media-amazon.com/images/M/MV5BMjU4ODM1NDU1OV5BMl5BanBnXkFtZTYwNjI4MTg5._V1_SY150_CR42,0,101,150_.jpg","Bob celebrates his engagement to Sylvia by going out drinking with his friends, which causes him to be late for a date with his fiancée. When Bob then lies to her about where he was, Sylvia breaks off the engagement. Meanwhile, young Mary is at home with her ailing mother when her drunken father arrives and beats Mary's mother until she is dead. In the resulting confusion, Mary wanders off and is met by the despondent Bob. He takes her home to his parents, who agree to care for her. In return, Mary is a source of comfort for Bob, and the broken engagement plus the knowledge of what happened to Mary's mother convinces Bob to give up drinking forever. Meanwhile, Bob's father tries to encourage Sylvia to come back.","[""Just after Bob's fiancée breaks off their engagement, he meets young Mary, whose mother has just died, and the two of them comfort each other.::Snow Leopard"", ""Bob celebrates his engagement to Sylvia by going out drinking with his friends, which causes him to be late for a date with his fiancée. When Bob then lies to her about where he was, Sylvia breaks off the engagement. Meanwhile, young Mary is at home with her ailing mother when her drunken father arrives and beats Mary's mother until she is dead. In the resulting confusion, Mary wanders off and is met by the despondent Bob. He takes her home to his parents, who agree to care for her. In return, Mary is a source of comfort for Bob, and the broken engagement plus the knowledge of what happened to Mary's mother convinces Bob to give up drinking forever. Meanwhile, Bob's father tries to encourage Sylvia to come back.::Snow Leopard""]"
tt0006943,"https://m.media-amazon.com/images/M/MV5BMmMyMTI0ZGQtODYyOC00MWUyLWIyNGItZjAxNDczMDdlMDAyXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SY150_CR50,0,101,150_.jpg",A young man proposes a lottery with himself as the prize in marriage. However he finds himself very much in love with a woman other than the winner.,['A young man proposes a lottery with himself as the prize in marriage. However he finds himself very much in love with a woman other than the winner.::Jim Beaver <jumblejim@prodigy.net>']
tt0006995,"https://m.media-amazon.com/images/M/MV5BMjYyNzYxMjI0N15BMl5BanBnXkFtZTYwMjQ2MDU2._V1_SY150_CR44,0,101,150_.jpg","Although the exact sequence of events in this film are vague, the story, according to news items, closely follows Shakespeare's play. In the film, Lord Macbeth encounters three witches who predict that he will be the King of Scotland. When King Duncan visits Macbeth's castle, Lady Macbeth convinces her husband to kill the king. Plagued by guilt, and fearing that the other prediction of the witches--that Banquo will beget kings--will come true, Macbeth kills Banquo. Eventually Lady Macbeth kills herself and Macbeth is killed by Macduff.","[""Shakespeare's tragedy of the Scots nobleman whose ambition leads him to betrayal, murder, and damnation.::Jim Beaver <bajw32a@prodigy.com>"", ""Although the exact sequence of events in this film are vague, the story, according to news items, closely follows Shakespeare's play. In the film, Lord Macbeth encounters three witches who predict that he will be the King of Scotland. When King Duncan visits Macbeth's castle, Lady Macbeth convinces her husband to kill the king. Plagued by guilt, and fearing that the other prediction of the witches--that Banquo will beget kings--will come true, Macbeth kills Banquo. Eventually Lady Macbeth kills herself and Macbeth is killed by Macduff.::Pamela Short""]"
tt0006997,"https://m.media-amazon.com/images/M/MV5BMjY3NjE3OTYyM15BMl5BanBnXkFtZTgwMjE5ODMzMjE@._V1_SY150_CR44,0,101,150_.jpg",A soldier of near-superhuman strength fights battles in the First World War and wages a private war to rescue a young woman from the castle where she is imprisoned.,['A soldier of near-superhuman strength fights battles in the First World War and wages a private war to rescue a young woman from the castle where she is imprisoned.::Jim Beaver <jumblejim@prodigy.net>']
tt0007000,"https://m.media-amazon.com/images/M/MV5BNDVlMTRiZjktYzczYS00OTYyLTk3NzMtYjUwN2YyNzM2NzIyXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SY150_CR56,0,101,150_.jpg","Mademoiselle Gobette, a pretty young actress, visits the offices of the Minister of Justice, Cyprienne Gaudet. Simultaneously, Madame Galipaux arrives to speak to the Minister on behalf of her husband. Gaudet mistakes Madame Galipaux for the new cleaning woman, and Mademoiselle Gobette for Madame Galipaux, leading to farcical complications when Monsieur Galipaux arrives.","['Mademoiselle Gobette, a pretty young actress, visits the offices of the Minister of Justice, Cyprienne Gaudet. Simultaneously, Madame Galipaux arrives to speak to the Minister on behalf of her husband. Gaudet mistakes Madame Galipaux for the new cleaning woman, and Mademoiselle Gobette for Madame Galipaux, leading to farcical complications when Monsieur Galipaux arrives.::Jim Beaver <jumblejim@prodigy.net>']"
tt0007014,"https://m.media-amazon.com/images/M/MV5BNGY4NmIzZDEtMDY4Yy00YTg0LWIzODUtNzI3ZjkzYTI2ZmIxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX101_CR0,0,101,150_.jpg","Bruce Burt and his partner Slim Naudain prospect for gold. When Slim picks a fight with Bruce, Bruce kills him in self-defense. Bruce then discovers Slim has a sister, and decides to find her and give her half of his own gold dust in restitution. Before he can, he meets Victor Sprudell, who has been caught in a blizzard during a hunting trip. Bruce offers to find Sprudell's cook, who was left ill in a cabin. Before he leaves, Bruce tells Sprudell about Slim's sister and his plan to give her the gold dust. When Bruce does not return, Sprudell heads home to Indiana, where he opens the Bitter Root Mining Company. A reporter named Helen Dunbar is sent to interview him. Sprudell tells some of his story involving Bruce, and Helen realizes that Slim was her half-brother. Sprudell gives Helen $500, telling her that was what her brother left. Bruce returns and obtains water rights to the Company, in an attempt to control Sprudell. When Helen learns the truth about Sprudell, she and Bruce go into business together. But Bruce's water plant burns down, and one of Bruce's workmen confesses that Sprudell was behind it. Helen approaches Bruce's estranged father, who is a wealthy rancher. Together, they restore what rightfully belonged to Bruce.","[""Bruce Burt and his partner Slim Naudain prospect for gold. When Slim picks a fight with Bruce, Bruce kills him in self-defense. Bruce then discovers Slim has a sister, and decides to find her and give her half of his own gold dust in restitution. Before he can, he meets Victor Sprudell, who has been caught in a blizzard during a hunting trip. Bruce offers to find Sprudell's cook, who was left ill in a cabin. Before he leaves, Bruce tells Sprudell about Slim's sister and his plan to give her the gold dust. When Bruce does not return, Sprudell heads home to Indiana, where he opens the Bitter Root Mining Company. A reporter named Helen Dunbar is sent to interview him. Sprudell tells some of his story involving Bruce, and Helen realizes that Slim was her half-brother. Sprudell gives Helen $500, telling her that was what her brother left. Bruce returns and obtains water rights to the Company, in an attempt to control Sprudell. When Helen learns the truth about Sprudell, she and Bruce go into business together. But Bruce's water plant burns down, and one of Bruce's workmen confesses that Sprudell was behind it. Helen approaches Bruce's estranged father, who is a wealthy rancher. Together, they restore what rightfully belonged to Bruce.::scsu1975""]"
tt0007031,"https://m.media-amazon.com/images/M/MV5BMTI4Nzg3OTQ4Ml5BMl5BanBnXkFtZTcwODM4ODIxMw@@._V1_SY150_CR24,0,101,150_.jpg","Steve O'Dare, a young New Yorker who has gone off to Nevada to be a cowboy, returns to New York to sell some horses. He bores his friends with tales of the exciting Western life, so they plot to trick him with a mock abduction. But although Steve falls for the gag, he ends up turning the tables on his friends.","[""Steve O'Dare, a young New Yorker who has gone off to Nevada to be a cowboy, returns to New York to sell some horses. He bores his friends with tales of the exciting Western life, so they plot to trick him with a mock abduction. But although Steve falls for the gag, he ends up turning the tables on his friends.::Jim Beaver <jumblejim@prodigy.net>""]"
tt0007034,"https://m.media-amazon.com/images/M/MV5BOTkyNGQxNjYtNjU1My00MGQ4LThiMzQtYjE2MzBlMmMxYTdhXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX101_CR0,0,101,150_.jpg","Pete Quilliam, a fisherman on the Isle of Man, and his best friend, a lawyer named Philip Christian, are each in love with Kate Cregeen, an innkeeper's daughter. Pete is rejected by the girl's father and leaves for South Africa to seek his fortune. When Pete is reported dead, Kate is saddened yet relieved, for she really loves Philip. But Pete returns with enough wealth to overcome the father's objections. Obedient to her father, Kate weds Pete, hoping for the best.","[""Pete Quilliam, a fisherman on the Isle of Man, and his best friend, a lawyer named Philip Christian, are each in love with Kate Cregeen, an innkeeper's daughter. Pete is rejected by the girl's father and leaves for South Africa to seek his fortune. When Pete is reported dead, Kate is saddened yet relieved, for she really loves Philip. But Pete returns with enough wealth to overcome the father's objections. Obedient to her father, Kate weds Pete, hoping for the best.::Jim Beaver <jumblejim@prodigy.net>""]"
tt0007038,"https://m.media-amazon.com/images/M/MV5BMmJjYWY0ZDMtZjNkYy00MzFkLWI4ZmItZTAyNjcyODE3YWM5L2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SY150_CR43,0,101,150_.jpg","Ramon loves Catalonian peasant Maria Rosa. He uses a knife belonging to her love Andreas to kill fisherman Pedro, so Andreas goes to jail for ten years. Maria will wait for him, but Ramon convinces her Andreas dies in prison so she agrees to marry him. On their wedding day Ramon is paroled. Maria then stabs Ramon.","['Ramon loves Catalonian peasant Maria Rosa. He uses a knife belonging to her love Andreas to kill fisherman Pedro, so Andreas goes to jail for ten years. Maria will wait for him, but Ramon convinces her Andreas dies in prison so she agrees to marry him. On their wedding day Ramon is paroled. Maria then stabs Ramon.::Ed Stephan <stephan@cc.wwu.edu>']"
tt0007040,"https://m.media-amazon.com/images/M/MV5BMGE0ZTc2NDUtYjMxOC00ZTJkLTllMTUtYjg1ZWY2N2JmNmI1XkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX101_CR0,0,101,150_.jpg","A parson, in love with a girl who is betrothed to a rich Count in her family's hope of partaking in the Count's fortune, uses his pulpit in a scheme to shame the family into allowing the girl to break the engagement and marry him instead.","[""A parson, in love with a girl who is betrothed to a rich Count in her family's hope of partaking in the Count's fortune, uses his pulpit in a scheme to shame the family into allowing the girl to break the engagement and marry him instead.::Jim Beaver <jumblejim@prodigy.net>""]"
tt0007045,"https://m.media-amazon.com/images/M/MV5BNzM4ZDlkZDItMzQ2Mi00NWRkLWEzYzctZjY1YjVjMDFhY2EyXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX101_CR0,0,101,150_.jpg","Following the death of her fiance and the birth of her baby, Dorothea, to avoid even the hint of a scandal, gives the child to her best friend Martha, who has arranged to have the infant raised by her old nurse. Soon, having kept her child a secret, Dorothea marries Deacon Hunt, while Martha becomes engaged to John. When unconscionable Sell Hawkins remembers having seen Martha bring the baby to the nurse, accuses her, before the church congregation, of being an unwed mother. Dorothea remains silent, and Martha, hoping to protect her friend, refuses to tell the truth about the child. Just as Martha's guilt seems assured, however, the child is brought to the church with an injury, and when a concerned Dorothea rushes to the infant, her actions and expression betray her own secret.","[""Following the death of her fiance and the birth of her baby, Dorothea, to avoid even the hint of a scandal, gives the child to her best friend Martha, who has arranged to have the infant raised by her old nurse. Soon, having kept her child a secret, Dorothea marries Deacon Hunt, while Martha becomes engaged to John. When unconscionable Sell Hawkins remembers having seen Martha bring the baby to the nurse, accuses her, before the church congregation, of being an unwed mother. Dorothea remains silent, and Martha, hoping to protect her friend, refuses to tell the truth about the child. Just as Martha's guilt seems assured, however, the child is brought to the church with an injury, and when a concerned Dorothea rushes to the infant, her actions and expression betray her own secret.::Pamela Short""]"
tt0007047,"https://m.media-amazon.com/images/M/MV5BNjE4ZTVkNzUtZDY0Mi00ZWQ1LWJkZjAtYWRhMzFlNDAwMWZiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SY150_CR1,0,101,150_.jpg","A young couple attempts to elope, with the bride's irate father in hot pursuit. The train stops briefly and the young man dashes off to find a minister, but before he can get himself and the minister onto the train, it leaves, carrying his bride-to- be away. Now the young man, minister in tow, pursues his bride while her father and a horde of lawmen pursue them both.","[""A young couple attempts to elope, with the bride's irate father in hot pursuit. The train stops briefly and the young man dashes off to find a minister, but before he can get himself and the minister onto the train, it leaves, carrying his bride-to- be away. Now the young man, minister in tow, pursues his bride while her father and a horde of lawmen pursue them both.::Jim Beaver <jumblejim@prodigy.net>""]"
